Date,Open,High,Low,Close*,Adj Close**,Volume
"Aug 31, 2018",25964.85,26028.83,25879.77,25964.82,25964.82,273440000.00
"Aug 30, 2018",26099.01,26104.37,25934.80,25986.92,25986.92,240440000.00
"Aug 29, 2018",26082.53,26167.94,26035.30,26124.57,26124.57,214960000.00
"Aug 28, 2018",26092.70,26122.24,26037.85,26064.02,26064.02,211470000.00
"Aug 27, 2018",25882.71,26067.57,25882.71,26049.64,26049.64,220510000.00
"Aug 24, 2018",25688.58,25826.05,25688.58,25790.35,25790.35,200330000.00
"Aug 23, 2018",25714.86,25762.56,25608.02,25656.98,25656.98,213270000.00
"Aug 22, 2018",25825.06,25836.16,25722.43,25733.60,25733.60,200480000.00
"Aug 21, 2018",25786.99,25888.82,25784.90,25822.29,25822.29,241620000.00
"Aug 20, 2018",25727.70,25790.17,25716.41,25758.69,25758.69,248570000.00
"Aug 17, 2018",25550.80,25728.16,25521.66,25669.32,25669.32,284160000.00
"Aug 16, 2018",25294.97,25607.34,25294.97,25558.73,25558.73,342430000.00
"Aug 15, 2018",25235.37,25235.37,24965.77,25162.41,25162.41,295810000.00
"Aug 14, 2018",25215.69,25339.51,25201.87,25299.92,25299.92,219210000.00
"Aug 13, 2018",25327.19,25381.39,25153.93,25187.70,25187.70,219990000.00
"Aug 10, 2018",25401.19,25401.19,25222.88,25313.14,25313.14,234480000.00
"Aug 09, 2018",25589.79,25613.31,25492.69,25509.23,25509.23,214970000.00
"Aug 08, 2018",25615.72,25634.11,25557.48,25583.75,25583.75,217770000.00
"Aug 07, 2018",25551.65,25692.72,25551.65,25628.91,25628.91,239910000.00
"Aug 06, 2018",25437.43,25540.02,25381.38,25502.18,25502.18,238990000.00
"Aug 03, 2018",25360.37,25467.90,25325.17,25462.58,25462.58,239020000.00
"Aug 02, 2018",25256.45,25360.48,25120.07,25326.16,25326.16,307700000.00
"Aug 01, 2018",25461.63,25488.80,25278.32,25333.82,25333.82,315880000.00
"Jul 31, 2018",25345.21,25490.98,25345.21,25415.19,25415.19,348700000.00
"Jul 30, 2018",25439.32,25500.16,25287.38,25306.83,25306.83,296880000.00
"Jul 27, 2018",25520.52,25580.22,25370.07,25451.06,25451.06,329680000.00
"Jul 26, 2018",25468.55,25587.24,25463.16,25527.07,25527.07,297530000.00
"Jul 25, 2018",25183.70,25432.87,25113.55,25414.10,25414.10,273670000.00
"Jul 24, 2018",25092.43,25286.62,25092.43,25241.94,25241.94,274940000.00
"Jul 23, 2018",25036.90,25081.45,24983.33,25044.29,25044.29,228820000.00
"Jul 20, 2018",25041.14,25124.10,24986.35,25058.12,25058.12,274080000.00
"Jul 19, 2018",25139.15,25154.17,25052.62,25064.50,25064.50,285760000.00
"Jul 18, 2018",25133.79,25215.32,25101.12,25199.29,25199.29,252870000.00
"Jul 17, 2018",25033.92,25155.39,24989.61,25119.89,25119.89,250450000.00
"Jul 16, 2018",25025.58,25072.41,24979.64,25064.36,25064.36,231270000.00
"Jul 13, 2018",24926.07,25043.21,24890.06,25019.41,25019.41,255520000.00
"Jul 12, 2018",24802.90,24939.97,24802.90,24924.89,24924.89,233150000.00
"Jul 11, 2018",24789.48,24815.16,24663.82,24700.45,24700.45,237370000.00
"Jul 10, 2018",24806.97,24945.38,24806.97,24919.66,24919.66,235040000.00
"Jul 09, 2018",24519.20,24796.52,24518.43,24776.59,24776.59,240580000.00
"Jul 06, 2018",24352.47,24520.29,24281.47,24456.48,24456.48,219450000.00
"Jul 05, 2018",24285.82,24372.80,24177.44,24356.74,24356.74,237670000.00
"Jul 03, 2018",24359.39,24444.88,24150.85,24174.82,24174.82,160960000.00
"Jul 02, 2018",24161.53,24319.42,24077.56,24307.18,24307.18,244110000.00
"Jun 29, 2018",24323.93,24509.52,24269.71,24271.41,24271.41,329070000.00
"Jun 28, 2018",24064.19,24308.16,23997.21,24216.05,24216.05,305020000.00
"Jun 27, 2018",24303.11,24569.02,24115.82,24117.59,24117.59,313790000.00
"Jun 26, 2018",24281.89,24384.21,24241.22,24283.11,24283.11,301130000.00
"Jun 25, 2018",24463.73,24463.73,24084.39,24252.80,24252.80,439130000.00
"Jun 22, 2018",24526.97,24663.18,24526.97,24580.89,24580.89,473970000.00
"Jun 21, 2018",24639.21,24639.21,24406.63,24461.70,24461.70,349570000.00
"Jun 20, 2018",24771.17,24804.76,24628.39,24657.80,24657.80,359520000.00
"Jun 19, 2018",24763.59,24763.59,24567.75,24700.21,24700.21,376380000.00
"Jun 18, 2018",24944.28,25003.10,24825.77,24987.47,24987.47,337070000.00
"Jun 15, 2018",25116.71,25130.82,24894.38,25090.48,25090.48,659370000.00
"Jun 14, 2018",25254.65,25332.50,25138.60,25175.31,25175.31,341170000.00
"Jun 13, 2018",25328.65,25362.07,25191.42,25201.20,25201.20,329700000.00
"Jun 12, 2018",25346.82,25364.37,25247.04,25320.73,25320.73,265750000.00
"Jun 11, 2018",25336.67,25402.83,25290.20,25322.31,25322.31,276740000.00
"Jun 08, 2018",25209.29,25325.63,25165.70,25316.53,25316.53,317510000.00
"Jun 07, 2018",25192.14,25326.09,25164.48,25241.41,25241.41,357680000.00
"Jun 06, 2018",24854.14,25146.46,24854.14,25146.39,25146.39,316090000.00
"Jun 05, 2018",24820.12,24838.78,24710.82,24799.98,24799.98,306340000.00
"Jun 04, 2018",24727.55,24859.37,24722.14,24813.69,24813.69,340400000.00
"Jun 01, 2018",24542.09,24673.60,24542.09,24635.21,24635.21,315710000.00
"May 31, 2018",24620.79,24620.79,24352.15,24415.84,24415.84,429740000.00
"May 30, 2018",24467.83,24714.48,24459.09,24667.78,24667.78,324870000.00
"May 29, 2018",24606.59,24635.18,24247.84,24361.45,24361.45,395810000.00
"May 25, 2018",24781.29,24824.22,24687.81,24753.09,24753.09,257210000.00
"May 24, 2018",24877.36,24877.36,24605.90,24811.76,24811.76,347050000.00
"May 23, 2018",24757.71,24889.46,24667.12,24886.81,24886.81,399610000.00
"May 22, 2018",25047.55,25064.99,24812.06,24834.41,24834.41,288200000.00
"May 21, 2018",24883.06,25086.49,24883.06,25013.29,25013.29,308920000.00
"May 18, 2018",24707.72,24774.97,24664.87,24715.09,24715.09,269700000.00
"May 17, 2018",24752.40,24839.49,24639.40,24713.98,24713.98,314650000.00
"May 16, 2018",24722.32,24801.19,24672.79,24768.93,24768.93,280810000.00
"May 15, 2018",24809.55,24809.55,24629.39,24706.41,24706.41,301900000.00
"May 14, 2018",24879.37,24994.19,24862.52,24899.41,24899.41,282860000.00
"May 11, 2018",24758.64,24868.65,24717.50,24831.17,24831.17,274150000.00
"May 10, 2018",24591.66,24794.99,24575.91,24739.53,24739.53,304210000.00
"May 09, 2018",24399.18,24586.48,24323.87,24542.54,24542.54,361580000.00
"May 08, 2018",24341.35,24412.34,24198.34,24360.21,24360.21,344940000.00
"May 07, 2018",24317.66,24479.45,24263.42,24357.32,24357.32,307670000.00
"May 04, 2018",23865.22,24333.35,23778.87,24262.51,24262.51,329480000.00
"May 03, 2018",23836.23,23996.15,23531.31,23930.15,23930.15,389240000.00
"May 02, 2018",24097.63,24185.52,23886.30,23924.98,23924.98,385350000.00
"May 01, 2018",24117.29,24117.29,23808.19,24099.05,24099.05,380070000.00
"Apr 30, 2018",24410.41,24498.23,24163.08,24163.15,24163.15,416650000.00
"Apr 27, 2018",24342.14,24359.38,24194.45,24311.19,24311.19,392810000.00
"Apr 26, 2018",24128.72,24402.46,24128.72,24322.34,24322.34,390360000.00
"Apr 25, 2018",24070.20,24146.34,23823.08,24083.83,24083.83,437100000.00
"Apr 24, 2018",24579.94,24579.94,23828.73,24024.13,24024.13,468180000.00
"Apr 23, 2018",24488.07,24536.89,24328.54,24448.69,24448.69,351030000.00
"Apr 20, 2018",24657.39,24678.07,24375.04,24462.94,24462.94,537770000.00
"Apr 19, 2018",24711.30,24762.48,24557.03,24664.89,24664.89,381110000.00
"Apr 18, 2018",24820.85,24832.54,24721.09,24748.07,24748.07,302030000.00
"Apr 17, 2018",24681.79,24858.97,24681.79,24786.63,24786.63,342410000.00
"Apr 16, 2018",24483.15,24675.36,24480.20,24573.04,24573.04,305070000.00
"Apr 13, 2018",24582.82,24646.45,24243.74,24360.14,24360.14,331890000.00
"Apr 12, 2018",24302.82,24592.12,24302.82,24483.05,24483.05,336130000.00
"Apr 11, 2018",24274.19,24366.57,24150.87,24189.45,24189.45,286360000.00
"Apr 10, 2018",24198.95,24511.35,24198.95,24408.00,24408.00,368590000.00
"Apr 09, 2018",24037.52,24373.18,23954.83,23979.10,23979.10,380790000.00
"Apr 06, 2018",24373.60,24434.40,23738.20,23932.76,23932.76,395990000.00
"Apr 05, 2018",24313.91,24622.26,24313.91,24505.22,24505.22,347790000.00
"Apr 04, 2018",23654.15,24308.96,23523.16,24264.30,24264.30,388540000.00
"Apr 03, 2018",23698.33,24044.35,23664.33,24033.36,24033.36,394130000.00
"Apr 02, 2018",24076.60,24123.80,23344.52,23644.19,23644.19,509820000.00
"Mar 29, 2018",23949.18,24314.30,23928.13,24103.11,24103.11,463550000.00
"Mar 28, 2018",23883.08,24092.47,23728.67,23848.42,23848.42,530040000.00
"Mar 27, 2018",24276.62,24446.22,23708.73,23857.71,23857.71,524480000.00
"Mar 26, 2018",23825.74,24232.30,23741.22,24202.60,24202.60,479540000.00
"Mar 23, 2018",23995.18,24108.47,23509.06,23533.20,23533.20,482550000.00
"Mar 22, 2018",24526.01,24526.01,23938.74,23957.89,23957.89,439280000.00
"Mar 21, 2018",24723.49,24977.65,24655.40,24682.31,24682.31,343230000.00
"Mar 20, 2018",24650.64,24803.61,24650.64,24727.27,24727.27,342510000.00
"Mar 19, 2018",24893.69,24893.69,24453.14,24610.91,24610.91,377990000.00
"Mar 16, 2018",24877.34,25031.00,24857.09,24946.51,24946.51,654240000.00
"Mar 15, 2018",24837.29,25053.87,24753.29,24873.66,24873.66,316310000.00
"Mar 14, 2018",25086.97,25130.12,24668.83,24758.12,24758.12,356830000.00
"Mar 13, 2018",25257.75,25376.40,24947.50,25007.03,25007.03,447880000.00
"Mar 12, 2018",25372.44,25449.15,25152.02,25178.61,25178.61,362580000.00
"Mar 09, 2018",25004.89,25336.33,25004.89,25335.74,25335.74,371570000.00
"Mar 08, 2018",24853.41,24950.49,24703.05,24895.21,24895.21,327300000.00
"Mar 07, 2018",24758.15,24849.68,24535.12,24801.36,24801.36,394070000.00
"Mar 06, 2018",24965.89,24995.24,24708.41,24884.12,24884.12,331770000.00
"Mar 05, 2018",24471.31,24961.00,24387.15,24874.76,24874.76,383910000.00
"Mar 02, 2018",24394.91,24592.46,24217.76,24538.06,24538.06,437130000.00
"Mar 01, 2018",25024.04,25185.35,24442.56,24608.98,24608.98,506280000.00
"Feb 28, 2018",25485.15,25576.15,25022.42,25029.20,25029.20,451870000.00
"Feb 27, 2018",25735.78,25800.35,25407.83,25410.03,25410.03,438390000.00
"Feb 26, 2018",25403.35,25732.80,25398.56,25709.27,25709.27,473360000.00
"Feb 23, 2018",25050.51,25313.91,25028.73,25309.99,25309.99,335420000.00
"Feb 22, 2018",24855.41,25156.72,24854.83,24962.48,24962.48,378900000.00
"Feb 21, 2018",24988.06,25267.99,24792.99,24797.78,24797.78,456070000.00
"Feb 20, 2018",25124.91,25179.01,24884.19,24964.75,24964.75,421510000.00
"Feb 16, 2018",25165.94,25432.42,25149.26,25219.38,25219.38,406730000.00
"Feb 15, 2018",25047.82,25203.95,24809.42,25200.37,25200.37,416780000.00
"Feb 14, 2018",24535.82,24925.95,24490.36,24893.49,24893.49,431160000.00
"Feb 13, 2018",24540.33,24705.72,24421.03,24640.45,24640.45,374410000.00
"Feb 12, 2018",24337.76,24765.16,24290.48,24601.27,24601.27,496610000.00
"Feb 09, 2018",23992.67,24382.14,23360.29,24190.90,24190.90,735030000.00
"Feb 08, 2018",24902.30,24903.68,23849.23,23860.46,23860.46,657500000.00
"Feb 07, 2018",24892.87,25293.96,24785.44,24893.35,24893.35,504620000.00
"Feb 06, 2018",24085.17,24946.23,23778.74,24912.77,24912.77,823940000.00
"Feb 05, 2018",25337.87,25520.53,23923.88,24345.75,24345.75,714450000.00
"Feb 02, 2018",26061.79,26061.79,25490.66,25520.96,25520.96,522880000.00
"Feb 01, 2018",26083.04,26306.70,26014.44,26186.71,26186.71,410620000.00
"Jan 31, 2018",26268.17,26338.03,26050.98,26149.39,26149.39,479130000.00
"Jan 30, 2018",26198.45,26256.99,26028.42,26076.89,26076.89,448330000.00
"Jan 29, 2018",26584.28,26608.90,26435.34,26439.48,26439.48,421000000.00
"Jan 26, 2018",26466.74,26616.71,26425.35,26616.71,26616.71,477780000.00
"Jan 25, 2018",26313.06,26458.25,26259.72,26392.79,26392.79,401390000.00
"Jan 24, 2018",26282.07,26392.80,26106.94,26252.12,26252.12,518790000.00
"Jan 23, 2018",26214.87,26246.19,26143.90,26210.81,26210.81,433490000.00
"Jan 22, 2018",26025.32,26215.23,25974.65,26214.60,26214.60,431200000.00
"Jan 19, 2018",25987.35,26071.72,25942.83,26071.72,26071.72,585000000.00
"Jan 18, 2018",26149.55,26153.42,25947.32,26017.81,26017.81,492780000.00
"Jan 17, 2018",25910.78,26130.45,25865.02,26115.65,26115.65,522720000.00
"Jan 16, 2018",25987.62,26086.12,25702.99,25792.86,25792.86,606520000.00
"Jan 12, 2018",25638.39,25810.43,25633.08,25803.19,25803.19,376390000.00
"Jan 11, 2018",25398.60,25575.42,25396.19,25574.73,25574.73,346830000.00
"Jan 10, 2018",25348.13,25404.92,25256.99,25369.13,25369.13,341470000.00
"Jan 09, 2018",25312.05,25439.78,25308.41,25385.80,25385.80,333490000.00
"Jan 08, 2018",25308.40,25311.99,25235.41,25283.00,25283.00,341390000.00
"Jan 05, 2018",25114.92,25299.79,25112.01,25295.87,25295.87,358020000.00
"Jan 04, 2018",24964.86,25105.96,24963.27,25075.13,25075.13,403280000.00
"Jan 03, 2018",24850.45,24941.92,24825.55,24922.68,24922.68,456790000.00
"Jan 02, 2018",24809.35,24864.19,24741.70,24824.01,24824.01,341130000.00
"Dec 29, 2017",24849.63,24871.66,24719.22,24719.22,24719.22,270760000.00
"Dec 28, 2017",24807.21,24839.23,24797.13,24837.51,24837.51,200960000.00
"Dec 27, 2017",24766.52,24789.52,24731.68,24774.30,24774.30,225890000.00
"Dec 26, 2017",24715.84,24778.13,24708.42,24746.21,24746.21,208290000.00
"Dec 22, 2017",24764.04,24784.15,24717.51,24754.06,24754.06,255140000.00
"Dec 21, 2017",24778.26,24850.91,24766.27,24782.29,24782.29,339530000.00
"Dec 20, 2017",24838.09,24852.44,24697.11,24726.65,24726.65,341790000.00
"Dec 19, 2017",24834.38,24850.11,24715.60,24754.75,24754.75,335330000.00
"Dec 18, 2017",24739.56,24876.07,24739.56,24792.20,24792.20,354880000.00
"Dec 15, 2017",24585.71,24688.62,24584.44,24651.74,24651.74,635740000.00
"Dec 14, 2017",24631.01,24672.48,24508.66,24508.66,24508.66,314780000.00
"Dec 13, 2017",24525.19,24666.02,24518.30,24585.43,24585.43,325280000.00
"Dec 12, 2017",24452.96,24552.97,24443.83,24504.80,24504.80,342220000.00
"Dec 11, 2017",24338.11,24389.72,24314.74,24386.03,24386.03,300580000.00
"Dec 08, 2017",24263.26,24330.12,24225.50,24329.16,24329.16,293590000.00
"Dec 07, 2017",24116.60,24262.88,24101.24,24211.48,24211.48,319060000.00
"Dec 06, 2017",24171.90,24229.35,24134.49,24140.91,24140.91,312720000.00
"Dec 05, 2017",24335.01,24349.74,24155.28,24180.64,24180.64,371190000.00
"Dec 04, 2017",24424.11,24534.04,24288.19,24290.05,24290.05,424250000.00
"Dec 01, 2017",24305.40,24322.06,23921.90,24231.59,24231.59,417910000.00
"Nov 30, 2017",24013.80,24327.82,24013.80,24272.35,24272.35,488200000.00
"Nov 29, 2017",23883.26,23959.76,23872.59,23940.68,23940.68,401410000.00
"Nov 28, 2017",23625.19,23849.61,23617.11,23836.71,23836.71,319240000.00
"Nov 27, 2017",23552.86,23638.92,23545.02,23580.78,23580.78,296320000.00
"Nov 24, 2017",23552.75,23599.18,23551.59,23557.99,23557.99,118610000.00
"Nov 22, 2017",23597.24,23605.77,23507.61,23526.18,23526.18,268760000.00
"Nov 21, 2017",23500.15,23617.80,23500.15,23590.83,23590.83,329650000.00
"Nov 20, 2017",23370.71,23456.88,23360.58,23430.33,23430.33,315330000.00
"Nov 17, 2017",23433.77,23433.77,23356.01,23358.24,23358.24,386000000.00
"Nov 16, 2017",23365.34,23492.19,23365.34,23458.36,23458.36,402020000.00
"Nov 15, 2017",23334.59,23344.99,23242.75,23271.28,23271.28,404300000.00
"Nov 14, 2017",23388.40,23414.08,23271.57,23409.47,23409.47,561330000.00
"Nov 13, 2017",23367.47,23461.68,23343.34,23439.70,23439.70,491260000.00
"Nov 10, 2017",23432.71,23452.20,23392.96,23422.21,23422.21,351280000.00
"Nov 09, 2017",23492.09,23516.74,23310.02,23461.94,23461.94,305440000.00
"Nov 08, 2017",23542.60,23575.00,23510.56,23563.36,23563.36,264670000.00
"Nov 07, 2017",23574.03,23602.12,23484.19,23557.23,23557.23,285080000.00
"Nov 06, 2017",23533.96,23574.86,23520.75,23548.42,23548.42,325190000.00
"Nov 03, 2017",23549.59,23557.06,23481.57,23539.19,23539.19,312250000.00
"Nov 02, 2017",23463.24,23531.38,23350.98,23516.26,23516.26,348040000.00
"Nov 01, 2017",23442.90,23517.71,23388.91,23435.01,23435.01,361260000.00
"Oct 31, 2017",23369.22,23406.35,23334.39,23377.24,23377.24,388050000.00
"Oct 30, 2017",23405.75,23428.75,23327.87,23348.74,23348.74,436900000.00
"Oct 27, 2017",23419.16,23449.40,23353.16,23434.19,23434.19,518870000.00
"Oct 26, 2017",23380.89,23459.84,23380.89,23400.86,23400.86,370600000.00
"Oct 25, 2017",23431.09,23451.51,23251.11,23329.46,23329.46,399560000.00
"Oct 24, 2017",23346.78,23485.25,23343.23,23441.76,23441.76,406850000.00
"Oct 23, 2017",23348.95,23368.37,23273.96,23273.96,23273.96,456830000.00
"Oct 20, 2017",23205.18,23328.84,23201.78,23328.63,23328.63,474380000.00
"Oct 19, 2017",23107.47,23167.24,23052.67,23163.04,23163.04,350400000.00
"Oct 18, 2017",23087.13,23172.93,23086.75,23157.60,23157.60,271870000.00
"Oct 17, 2017",22952.41,23002.20,22948.23,22997.44,22997.44,273090000.00
"Oct 16, 2017",22892.92,22960.12,22887.12,22956.96,22956.96,247180000.00
"Oct 13, 2017",22876.43,22905.33,22855.93,22871.72,22871.72,259560000.00
"Oct 12, 2017",22854.85,22884.82,22821.13,22841.01,22841.01,291790000.00
"Oct 11, 2017",22827.65,22872.89,22821.66,22872.89,22872.89,316000000.00
"Oct 10, 2017",22784.76,22850.51,22770.99,22830.68,22830.68,319270000.00
"Oct 09, 2017",22779.73,22803.37,22739.38,22761.07,22761.07,310770000.00
"Oct 06, 2017",22762.03,22773.67,22730.85,22773.67,22773.67,221450000.00
"Oct 05, 2017",22669.08,22777.04,22655.14,22775.39,22775.39,246400000.00
"Oct 04, 2017",22645.67,22685.94,22632.80,22661.64,22661.64,235730000.00
"Oct 03, 2017",22564.45,22646.32,22562.90,22641.67,22641.67,238830000.00
"Oct 02, 2017",22423.47,22559.38,22416.00,22557.60,22557.60,268530000.00
"Sep 29, 2017",22358.47,22405.63,22332.96,22405.09,22405.09,274790000.00
"Sep 28, 2017",22306.83,22394.74,22288.97,22381.20,22381.20,263010000.00
"Sep 27, 2017",22330.93,22371.10,22254.93,22340.71,22340.71,342900000.00
"Sep 26, 2017",22322.03,22369.35,22279.52,22284.32,22284.32,285990000.00
"Sep 25, 2017",22320.47,22359.88,22219.11,22296.09,22296.09,332430000.00
"Sep 22, 2017",22334.07,22364.31,22299.58,22349.59,22349.59,297140000.00
"Sep 21, 2017",22414.02,22419.51,22356.55,22359.23,22359.23,287390000.00
"Sep 20, 2017",22351.38,22413.26,22314.68,22412.59,22412.59,334560000.00
"Sep 19, 2017",22349.70,22386.01,22340.71,22370.80,22370.80,295570000.00
"Sep 18, 2017",22297.92,22355.62,22283.35,22331.35,22331.35,302740000.00
"Sep 15, 2017",22252.44,22275.02,22214.52,22268.34,22268.34,527540000.00
"Sep 14, 2017",22144.96,22216.44,22135.26,22203.48,22203.48,297780000.00
"Sep 13, 2017",22103.47,22158.18,22095.79,22158.18,22158.18,291890000.00
"Sep 12, 2017",22090.56,22134.57,22087.09,22118.86,22118.86,364580000.00
"Sep 11, 2017",21927.79,22067.10,21927.79,22057.37,22057.37,312770000.00
"Sep 08, 2017",21764.43,21846.63,21731.12,21797.79,21797.79,289400000.00
"Sep 07, 2017",21820.38,21850.01,21745.71,21784.78,21784.78,333810000.00
"Sep 06, 2017",21815.76,21849.24,21794.07,21807.64,21807.64,318760000.00
"Sep 05, 2017",21912.37,21921.09,21709.63,21753.31,21753.31,332840000.00
"Sep 01, 2017",21981.77,22038.97,21974.91,21987.56,21987.56,256240000.00
"Aug 31, 2017",21936.01,21985.76,21910.50,21948.10,21948.10,376790000.00
"Aug 30, 2017",21859.76,21914.26,21839.47,21892.43,21892.43,242840000.00
"Aug 29, 2017",21718.00,21879.22,21673.58,21865.37,21865.37,227340000.00
"Aug 28, 2017",21832.50,21861.49,21767.94,21808.40,21808.40,218740000.00
"Aug 25, 2017",21819.08,21906.86,21812.81,21813.67,21813.67,217570000.00
"Aug 24, 2017",21839.90,21870.11,21765.82,21783.40,21783.40,228480000.00
"Aug 23, 2017",21850.27,21866.66,21808.39,21812.09,21812.09,234810000.00
"Aug 22, 2017",21739.78,21912.83,21738.13,21899.89,21899.89,244980000.00
"Aug 21, 2017",21671.36,21718.74,21600.34,21703.75,21703.75,277880000.00
"Aug 18, 2017",21724.88,21793.35,21641.63,21674.51,21674.51,309070000.00
"Aug 17, 2017",21984.74,21984.74,21750.32,21750.73,21750.73,311030000.00
"Aug 16, 2017",22031.93,22085.71,22002.47,22024.87,22024.87,264920000.00
"Aug 15, 2017",22029.91,22038.92,21971.48,21998.99,21998.99,269070000.00
"Aug 14, 2017",21945.64,22019.23,21945.64,21993.71,21993.71,235030000.00
"Aug 11, 2017",21883.32,21911.09,21842.74,21858.32,21858.32,237790000.00
"Aug 10, 2017",21988.20,21988.20,21843.94,21844.01,21844.01,303310000.00
"Aug 09, 2017",22022.34,22057.19,21996.69,22048.70,22048.70,277800000.00
"Aug 08, 2017",22095.14,22179.11,22057.29,22085.34,22085.34,262000000.00
"Aug 07, 2017",22100.20,22121.15,22081.97,22118.42,22118.42,213010000.00
"Aug 04, 2017",22058.39,22092.81,22024.64,22092.81,22092.81,253640000.00
"Aug 03, 2017",22007.58,22044.85,21991.32,22026.10,22026.10,278730000.00
"Aug 02, 2017",22004.36,22036.10,21967.46,22016.24,22016.24,336820000.00
"Aug 01, 2017",21961.42,21990.96,21940.81,21963.92,21963.92,328410000.00
"Jul 31, 2017",21863.39,21929.80,21861.71,21891.12,21891.12,307610000.00
"Jul 28, 2017",21787.51,21841.18,21756.12,21830.31,21830.31,285630000.00
"Jul 27, 2017",21717.42,21798.47,21687.85,21796.55,21796.55,407320000.00
"Jul 26, 2017",21690.38,21742.70,21683.29,21711.01,21711.01,278240000.00
"Jul 25, 2017",21638.56,21670.62,21577.37,21613.43,21613.43,304300000.00
"Jul 24, 2017",21577.78,21577.78,21496.13,21513.17,21513.17,284080000.00
"Jul 21, 2017",21591.72,21592.61,21503.78,21580.07,21580.07,362830000.00
"Jul 20, 2017",21641.54,21661.91,21576.96,21611.78,21611.78,313950000.00
"Jul 19, 2017",21569.25,21640.75,21565.84,21640.75,21640.75,253040000.00
"Jul 18, 2017",21589.94,21589.94,21471.14,21574.73,21574.73,251110000.00
"Jul 17, 2017",21633.97,21661.81,21617.66,21629.72,21629.72,244780000.00
"Jul 14, 2017",21532.77,21681.53,21521.72,21637.74,21637.74,235590000.00
"Jul 13, 2017",21537.19,21568.72,21512.36,21553.09,21553.09,232270000.00
"Jul 12, 2017",21467.93,21580.79,21467.93,21532.14,21532.14,267870000.00
"Jul 11, 2017",21410.17,21441.62,21279.30,21409.07,21409.07,247570000.00
"Jul 10, 2017",21381.23,21446.39,21371.11,21408.52,21408.52,270340000.00
"Jul 07, 2017",21354.66,21425.82,21350.72,21414.34,21414.34,242240000.00
"Jul 06, 2017",21423.93,21433.10,21305.38,21320.04,21320.04,320450000.00
"Jul 05, 2017",21492.83,21505.36,21404.76,21478.17,21478.17,273690000.00
"Jul 03, 2017",21392.30,21562.75,21391.71,21479.27,21479.27,186810000.00
"Jun 30, 2017",21348.60,21426.12,21325.08,21349.63,21349.63,313260000.00
"Jun 29, 2017",21487.38,21487.38,21197.08,21287.03,21287.03,336750000.00
"Jun 28, 2017",21372.36,21478.75,21372.36,21454.61,21454.61,271510000.00
"Jun 27, 2017",21411.19,21440.60,21310.66,21310.66,21310.66,292170000.00
"Jun 26, 2017",21434.68,21506.21,21381.25,21409.55,21409.55,241880000.00
"Jun 23, 2017",21380.92,21421.79,21333.89,21394.76,21394.76,368400000.00
"Jun 22, 2017",21407.98,21456.47,21394.81,21397.29,21397.29,270680000.00
"Jun 21, 2017",21466.39,21492.62,21390.00,21410.03,21410.03,292500000.00
"Jun 20, 2017",21521.25,21535.03,21464.24,21467.14,21467.14,310200000.00
"Jun 19, 2017",21444.75,21528.99,21436.08,21528.99,21528.99,289400000.00
"Jun 16, 2017",21335.93,21384.42,21308.01,21384.28,21384.28,603260000.00
"Jun 15, 2017",21291.69,21367.28,21261.87,21359.90,21359.90,317200000.00
"Jun 14, 2017",21342.71,21391.97,21294.09,21374.56,21374.56,295090000.00
"Jun 13, 2017",21256.83,21332.77,21256.83,21328.47,21328.47,323510000.00
"Jun 12, 2017",21259.95,21277.08,21186.15,21235.67,21235.67,528080000.00
"Jun 09, 2017",21208.96,21305.35,21159.45,21271.97,21271.97,397200000.00
"Jun 08, 2017",21169.76,21265.69,21138.16,21182.53,21182.53,330330000.00
"Jun 07, 2017",21171.57,21189.84,21113.31,21173.69,21173.69,273400000.00
"Jun 06, 2017",21145.48,21180.47,21118.46,21136.23,21136.23,283550000.00
"Jun 05, 2017",21195.03,21224.41,21168.69,21184.04,21184.04,269790000.00
"Jun 02, 2017",21142.09,21225.04,21129.56,21206.29,21206.29,329700000.00
"Jun 01, 2017",21030.55,21144.18,20994.22,21144.18,21144.18,276730000.00
"May 31, 2017",21048.46,21051.70,20942.57,21008.65,21008.65,371580000.00
"May 30, 2017",21045.49,21063.62,21009.60,21029.47,21029.47,242810000.00
"May 26, 2017",21070.15,21092.82,21050.49,21080.28,21080.28,208000000.00
"May 25, 2017",21062.96,21112.32,21051.41,21082.95,21082.95,268970000.00
"May 24, 2017",20949.21,21022.82,20933.58,21012.42,21012.42,283180000.00
"May 23, 2017",20908.67,20961.14,20896.22,20937.91,20937.91,244950000.00
"May 22, 2017",20867.77,20914.26,20860.16,20894.83,20894.83,276120000.00
"May 19, 2017",20698.28,20857.13,20687.94,20804.84,20804.84,365180000.00
"May 18, 2017",20579.65,20759.20,20553.45,20663.02,20663.02,422590000.00
"May 17, 2017",20846.17,20846.17,20601.08,20606.93,20606.93,423200000.00
"May 16, 2017",20984.48,21033.53,20932.88,20979.75,20979.75,311580000.00
"May 15, 2017",20923.63,21000.83,20923.63,20981.94,20981.94,313170000.00
"May 12, 2017",20893.19,20916.10,20869.74,20896.61,20896.61,288500000.00
"May 11, 2017",20925.72,20933.36,20798.90,20919.42,20919.42,287680000.00
"May 10, 2017",20958.49,20976.28,20884.15,20943.11,20943.11,283340000.00
"May 09, 2017",21022.28,21046.85,20938.04,20975.78,20975.78,273000000.00
"May 08, 2017",20991.26,21017.89,20971.05,21012.28,21012.28,276150000.00
